chr	name	start	end	sample	celltype	sex	age	allelic_ratio	total_reads	median_allelic_ratio	min_total_reads
chrX	BC023829	70459752	70477190	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	52	1	36
chrX	BC023829	70459752	70477190	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	1	80	1	36
chrX	BC023829	70459752	70477190	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	36	1	36
chrX	BC023829	70459752	70477190	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	52	1	50
chrX	BC023829	70459752	70477190	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	94	1	50
chrX	BC023829	70459752	70477190	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	50	1	50
chrX	BC065397	136742956	136803364	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	0,9	29	1	19
chrX	BC065397	136742956	136803364	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	31	1	19
chrX	BC065397	136742956	136803364	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	19	1	19
chrX	BC065397	136742956	136803364	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	12	1	12
chrX	BC065397	136742956	136803364	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	30	1	12
chrX	BC065397	136742956	136803364	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	13	1	12
chrX	Bcap31	73686177	73717815	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	956	1	848
chrX	Bcap31	73686177	73717815	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	852	1	848
chrX	Bcap31	73686177	73717815	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	848	1	848
chrX	Bcap31	73686177	73717815	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	793	1	574
chrX	Bcap31	73686177	73717815	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	905	1	574
chrX	Bcap31	73686177	73717815	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	574	1	574
chrX	Bcap31	73686177	73717815	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	554	1	554
chrX	Bcap31	73686177	73717815	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	595	1	554
chrX	Bcap31	73686177	73717815	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	557	1	554
chrX	Bcap31	73686177	73717815	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	491	1	418
chrX	Bcap31	73686177	73717815	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	418	1	418
chrX	Bcap31	73686177	73717815	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	510	1	418
chrX	Bcap31	73686177	73717815	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	1219	1	1044
chrX	Bcap31	73686177	73717815	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	1044	1	1044
chrX	Bcap31	73686177	73717815	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	1141	1	1044
chrX	Bcap31	73686177	73717815	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	1073	1	1073
chrX	Bcap31	73686177	73717815	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	1281	1	1073
chrX	Bcap31	73686177	73717815	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	1141	1	1073
chrX	Bcap31	73686177	73717815	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	0,99	540	1	540
chrX	Bcap31	73686177	73717815	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	820	1	540
chrX	Bcap31	73686177	73717815	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	1	1191	1	540
chrX	Bcap31	73686177	73717815	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	562	1	562
chrX	Bcap31	73686177	73717815	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	657	1	562
chrX	Bcap31	73686177	73717815	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	831	1	562
chrX	Bcor	12036736	12160528	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	0,94	48	1	31
chrX	Bcor	12036736	12160528	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	31	1	31
chrX	Bcor	12036736	12160528	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	32	1	31
chrX	Bcor	12036736	12160528	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	47	1	29
chrX	Bcor	12036736	12160528	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	29	1	29
chrX	Bcor	12036736	12160528	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	41	1	29
chrX	Bcor	12036736	12160528	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	46	1	46
chrX	Bcor	12036736	12160528	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	61	1	46
chrX	Bcor	12036736	12160528	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	60	1	46
chrX	Bcor	12036736	12160528	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	36	1	36
chrX	Bcor	12036736	12160528	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	39	1	36
chrX	Bcor	12036736	12160528	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	59	1	36
chrX	Bcor	12036736	12160528	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	0,89	18	1	18
chrX	Bcor	12036736	12160528	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	27	1	18
chrX	Bcor	12036736	12160528	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	24	1	18
chrX	Bcor	12036736	12160528	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	14	1	14
chrX	Bcor	12036736	12160528	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	31	1	14
chrX	Bcor	12036736	12160528	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	52	1	14
chrX	Bcor	12036736	12160528	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	0,88	75	1	42
chrX	Bcor	12036736	12160528	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	52	1	42
chrX	Bcor	12036736	12160528	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	42	1	42
chrX	Bcor	12036736	12160528	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	67	1	63
chrX	Bcor	12036736	12160528	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	110	1	63
chrX	Bcor	12036736	12160528	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	63	1	63
chrX	Bcorl1	48341357	48408068	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	12	1	12
chrX	Bcorl1	48341357	48408068	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	0,94	16	1	12
chrX	Bcorl1	48341357	48408068	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	22	1	12
chrX	Bcorl1	48341357	48408068	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	41	1	20
chrX	Bcorl1	48341357	48408068	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	20	1	20
chrX	Bcorl1	48341357	48408068	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	27	1	20
chrX	Bcorl1	48341357	48408068	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	15	1	10
chrX	Bcorl1	48341357	48408068	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	10	1	10
chrX	Bcorl1	48341357	48408068	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	18	1	10
chrX	Bex4	136139044	136140439	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	13	1	10
chrX	Bex4	136139044	136140439	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	10	1	10
chrX	Bex4	136139044	136140439	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	10	1	10
chrX	Bgn	73483600	73495936	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	0,99	10525	0,99	9537
chrX	Bgn	73483600	73495936	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	0,99	14375	0,99	9537
chrX	Bgn	73483600	73495936	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	0,99	9537	0,99	9537
chrX	Bgn	73483600	73495936	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	12159	1	12159
chrX	Bgn	73483600	73495936	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	13512	1	12159
chrX	Bgn	73483600	73495936	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	18914	1	12159
chrX	Bgn	73483600	73495936	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	208	1	105
chrX	Bgn	73483600	73495936	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	149	1	105
chrX	Bgn	73483600	73495936	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	0,98	105	1	105
chrX	Bgn	73483600	73495936	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	176	1	175
chrX	Bgn	73483600	73495936	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	175	1	175
chrX	Bgn	73483600	73495936	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	253	1	175
chrX	Bgn	73483600	73495936	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	729	1	729
chrX	Bgn	73483600	73495936	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	1253	1	729
chrX	Bgn	73483600	73495936	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	962	1	729
chrX	Bgn	73483600	73495936	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	867	1	768
chrX	Bgn	73483600	73495936	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	768	1	768
chrX	Bgn	73483600	73495936	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	1156	1	768
chrX	Bhlhb9	135841638	135891081	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	25	1	25
chrX	Bhlhb9	135841638	135891081	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	47	1	25
chrX	Bhlhb9	135841638	135891081	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	53	1	25
chrX	Bhlhb9	135841638	135891081	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	48	1	32
chrX	Bhlhb9	135841638	135891081	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	32	1	32
chrX	Bhlhb9	135841638	135891081	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	34	1	32
chrX	Bhlhb9	135841638	135891081	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	27	1	26
chrX	Bhlhb9	135841638	135891081	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	26	1	26
chrX	Bhlhb9	135841638	135891081	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	58	1	26
chrX	Bhlhb9	135841638	135891081	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	25	1	20
chrX	Bhlhb9	135841638	135891081	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	20	1	20
chrX	Bhlhb9	135841638	135891081	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	24	1	20
chrX	Bhlhb9	135841638	135891081	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	42	1	24
chrX	Bhlhb9	135841638	135891081	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	24	1	24
chrX	Bhlhb9	135841638	135891081	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	25	1	24
chrX	Bmx	164192841	164258193	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	0,99	208	0,97	144
chrX	Bmx	164192841	164258193	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	0,96	144	0,97	144
chrX	Bmx	164192841	164258193	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	0,97	219	0,97	144
chrX	Bmx	164192841	164258193	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	292	0,99	150
chrX	Bmx	164192841	164258193	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	0,95	150	0,99	150
chrX	Bmx	164192841	164258193	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	0,99	164	0,99	150
chrX	Brcc3	75416622	75455702	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	185	1	119
chrX	Brcc3	75416622	75455702	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	119	1	119
chrX	Brcc3	75416622	75455702	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	158	1	119
chrX	Brcc3	75416622	75455702	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	183	1	139
chrX	Brcc3	75416622	75455702	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	157	1	139
chrX	Brcc3	75416622	75455702	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	139	1	139
chrX	Brcc3	75416622	75455702	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	235	1	206
chrX	Brcc3	75416622	75455702	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	206	1	206
chrX	Brcc3	75416622	75455702	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	0,97	215	1	206
chrX	Brcc3	75416622	75455702	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	148	1	122
chrX	Brcc3	75416622	75455702	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	129	1	122
chrX	Brcc3	75416622	75455702	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	122	1	122
chrX	Brcc3	75416622	75455702	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	213	1	132
chrX	Brcc3	75416622	75455702	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	132	1	132
chrX	Brcc3	75416622	75455702	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	0,99	158	1	132
chrX	Brcc3	75416622	75455702	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	333	1	84
chrX	Brcc3	75416622	75455702	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	241	1	84
chrX	Brcc3	75416622	75455702	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	84	1	84
chrX	Brcc3	75416622	75455702	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	1	153	1	78
chrX	Brcc3	75416622	75455702	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	78	1	78
chrX	Brcc3	75416622	75455702	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	110	1	78
chrX	Brcc3	75416622	75455702	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	133	1	133
chrX	Brcc3	75416622	75455702	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	136	1	133
chrX	Brcc3	75416622	75455702	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	147	1	133
chrX	Brwd3	108737226	108834362	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	17	1	12
chrX	Brwd3	108737226	108834362	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	12	1	12
chrX	Brwd3	108737226	108834362	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	17	1	12
chrX	Brwd3	108737226	108834362	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	41	1	29
chrX	Brwd3	108737226	108834362	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	52	1	29
chrX	Brwd3	108737226	108834362	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	29	1	29
chrX	Brwd3	108737226	108834362	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	45	1	10
chrX	Brwd3	108737226	108834362	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	10	1	10
chrX	Brwd3	108737226	108834362	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	0,91	65	1	10
chrX	Brwd3	108737226	108834362	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	48	1	29
chrX	Brwd3	108737226	108834362	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	0,97	29	1	29
chrX	Brwd3	108737226	108834362	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	33	1	29
chrX	Btk	134542333	134583624	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	26	1	22
chrX	Btk	134542333	134583624	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	22	1	22
chrX	Btk	134542333	134583624	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	1	26	1	22
chrX	Btk	134542333	134583624	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	31	1	19
chrX	Btk	134542333	134583624	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	19	1	19
chrX	Btk	134542333	134583624	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	41	1	19
chrX	C430049B03Rik	53053111	53057190	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	39	1	39
chrX	C430049B03Rik	53053111	53057190	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	52	1	39
chrX	C430049B03Rik	53053111	53057190	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	48	1	39
chrX	C430049B03Rik	53053111	53057190	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	37	1	37
chrX	C430049B03Rik	53053111	53057190	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	50	1	37
chrX	C430049B03Rik	53053111	53057190	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	53	1	37
chrX	C430049B03Rik	53053111	53057190	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	14	1	10
chrX	C430049B03Rik	53053111	53057190	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	11	1	10
chrX	C430049B03Rik	53053111	53057190	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	10	1	10
chrX	Car5b	163976821	164028010	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	123	1	58
chrX	Car5b	163976821	164028010	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	0,99	83	1	58
chrX	Car5b	163976821	164028010	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	58	1	58
chrX	Car5b	163976821	164028010	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	78	1	26
chrX	Car5b	163976821	164028010	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	26	1	26
chrX	Car5b	163976821	164028010	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	64	1	26
chrX	Car5b	163976821	164028010	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	147	1	14
chrX	Car5b	163976821	164028010	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	67	1	14
chrX	Car5b	163976821	164028010	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	14	1	14
chrX	Car5b	163976821	164028010	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	0,97	29	1	29
chrX	Car5b	163976821	164028010	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	91	1	29
chrX	Car5b	163976821	164028010	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	78	1	29
chrX	Car5b	163976821	164028010	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	0,88	56	0,98	22
chrX	Car5b	163976821	164028010	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	0,98	65	0,98	22
chrX	Car5b	163976821	164028010	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	22	0,98	22
chrX	Cask	13517079	13846784	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	206	0,97	144
chrX	Cask	13517079	13846784	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	0,92	144	0,97	144
chrX	Cask	13517079	13846784	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	0,97	257	0,97	144
chrX	Cask	13517079	13846784	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	203	1	138
chrX	Cask	13517079	13846784	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	238	1	138
chrX	Cask	13517079	13846784	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	138	1	138
chrX	Cask	13517079	13846784	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	0,92	51	0,92	27
chrX	Cask	13517079	13846784	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	27	0,92	27
chrX	Cask	13517079	13846784	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	0,88	84	0,92	27
chrX	Cask	13517079	13846784	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	49	1	45
chrX	Cask	13517079	13846784	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	45	1	45
chrX	Cask	13517079	13846784	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	81	1	45
chrX	Cask	13517079	13846784	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	111	1	111
chrX	Cask	13517079	13846784	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	118	1	111
chrX	Cask	13517079	13846784	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	0,93	149	1	111
chrX	Cask	13517079	13846784	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	249	1	88
chrX	Cask	13517079	13846784	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	88	1	88
chrX	Cask	13517079	13846784	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	96	1	88
chrX	Cask	13517079	13846784	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	0,88	3611	0,89	1983
chrX	Cask	13517079	13846784	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	0,91	2371	0,89	1983
chrX	Cask	13517079	13846784	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	0,89	1983	0,89	1983
chrX	Cask	13517079	13846784	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	1256	1	1256
chrX	Cask	13517079	13846784	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	1735	1	1256
chrX	Cask	13517079	13846784	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	1365	1	1256
chrX	Ccdc160	52791199	52799474	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	34	1	15
chrX	Ccdc160	52791199	52799474	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	15	1	15
chrX	Ccdc160	52791199	52799474	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	31	1	15
chrX	Ccdc160	52791199	52799474	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	15	1	11
chrX	Ccdc160	52791199	52799474	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	42	1	11
chrX	Ccdc160	52791199	52799474	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	11	1	11
chrX	Ccdc160	52791199	52799474	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	18	1	18
chrX	Ccdc160	52791199	52799474	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	21	1	18
chrX	Ccdc160	52791199	52799474	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	18	1	18
chrX	Ccdc22	7593808	7605420	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	14	1	14
chrX	Ccdc22	7593808	7605420	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	31	1	14
chrX	Ccdc22	7593808	7605420	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	48	1	14
chrX	Ccdc22	7593808	7605420	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	18	1	18
chrX	Ccdc22	7593808	7605420	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	23	1	18
chrX	Ccdc22	7593808	7605420	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	49	1	18
chrX	Ccdc22	7593808	7605420	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	45	1	20
chrX	Ccdc22	7593808	7605420	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	33	1	20
chrX	Ccdc22	7593808	7605420	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	20	1	20
chrX	Ccdc22	7593808	7605420	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	15	1	11
chrX	Ccdc22	7593808	7605420	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	18	1	11
chrX	Ccdc22	7593808	7605420	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	11	1	11
chrX	Ccdc22	7593808	7605420	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	16	1	16
chrX	Ccdc22	7593808	7605420	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	26	1	16
chrX	Ccdc22	7593808	7605420	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	28	1	16
chrX	Ccdc22	7593808	7605420	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	1	94	1	40
chrX	Ccdc22	7593808	7605420	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	69	1	40
chrX	Ccdc22	7593808	7605420	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	0,98	40	1	40
chrX	Ccdc22	7593808	7605420	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	29	1	29
chrX	Ccdc22	7593808	7605420	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	71	1	29
chrX	Ccdc22	7593808	7605420	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	184	1	29
chrX	Cd99l2	71420059	71492869	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	145	1	69
chrX	Cd99l2	71420059	71492869	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	69	1	69
chrX	Cd99l2	71420059	71492869	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	132	1	69
chrX	Cd99l2	71420059	71492869	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	111	1	83
chrX	Cd99l2	71420059	71492869	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	92	1	83
chrX	Cd99l2	71420059	71492869	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	83	1	83
chrX	Cd99l2	71420059	71492869	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	165	1	165
